text,created_at,retweet_count,favorite_count,is_retweet,id_str
We must make community colleges tuition-free across America. #DemDebate,11/15/2015 3:37,792,1831,FALSE,6.65735E+17
What Hillary believes: No American should have to take out a loan to pay tuition at a public college. #DemDebate,11/15/2015 3:34,986,2171,FALSE,6.65735E+17
It's 2015. Every woman deserves equal pay. Full stop. #DemDebate https://t.co/l0kBI6hPtp,11/15/2015 3:27,1375,2561,FALSE,6.65733E+17
President Obama deserves more credit than he gets for what he got done. —Hillary #DemDebate,11/15/2015 3:26,2298,4620,FALSE,6.65733E+17
We cannot accept 33000 gun deaths per year as “normal.” Most Americans—including law-abiding gun owners—believe we can and must do better.,11/15/2015 3:16,1329,2561,FALSE,6.6573E+17
Even after this darkest night Paris remains the City of Light. https://t.co/RvnZ4oHbsX,11/14/2015 18:47,6686,11893,FALSE,6.65602E+17
The reports from Paris are harrowing. Praying for the city and families of the victims. -H,11/13/2015 22:17,8468,15696,FALSE,6.65292E+17
Follow #Hillary2016 campaign staff to stay in the know during tomorrow’s #DemDebate: https://t.co/Ab57ZumWw9,11/13/2015 21:09,275,531,FALSE,6.65275E+17
A five-star review from a four-star general. Thank you @GeneralClark. https://t.co/emocYkno9P,11/13/2015 20:04,654,1372,FALSE,6.65259E+17
Proud of my friend Aung San Suu Kyi and the people of Burma for never giving up in the long struggle to bring change to their country. -H,11/13/2015 17:53,424,969,FALSE,6.65226E+17
The story of 2 women with moms named Dorothy sharing beers of the same name toasting to the first woman president. https://t.co/ZM2anns4Cg,11/13/2015 16:04,196,429,FALSE,6.65199E+17
That time Donald Trump gushed about one of the most shameful periods in our country’s history: https://t.co/ezEqiVJJMs,11/13/2015 13:01,439,776,FALSE,6.65153E+17
#TBT to when Hillary declared she’s not *just* a progressive at last month’s Democratic Debate. https://t.co/I1waajSkUk,11/13/2015 3:34,410,890,FALSE,6.6501E+17
We've come too far to see our progress ripped away.https://t.co/obBV1uXu0V,11/13/2015 2:16,646,1269,FALSE,6.6499E+17
Create your own #Hillary2016–inspired cross-stitch. Here’s the pattern to DIY: https://t.co/EIdmMpIj2X https://t.co/y452tnL0L0,11/13/2015 0:43,790,2340,FALSE,6.64967E+17
The U.S. economy would have produced an additional $447.6 billion in 2013 if women received equal pay. https://t.co/tsR4IVlY9E,11/12/2015 21:56,671,865,FALSE,6.64925E+17
We need to keep guns out of the hands of domestic abusers and convicted stalkers. https://t.co/mGPKEgwaho https://t.co/ENvnWqIKoL,11/12/2015 20:46,1004,1535,FALSE,6.64907E+17
In 1991 Hillary Clinton filed her husband's papers to run for president. In 2015 she filed her own. https://t.co/hbmPBXBgkv,11/12/2015 13:06,581,1358,FALSE,6.64791E+17
".@Bustle: ""6 Feminist Points In Hillary Clinton's Veterans Plan That Are Awesomely Inclusive"" → https://t.co/SHEKnnJLcA",11/12/2015 2:32,250,522,FALSE,6.64632E+17
Being a good parent has nothing to do with sexual orientation—thousands of families prove that. https://t.co/xQLh25RAYR,11/12/2015 2:05,2669,2151,FALSE,6.64625E+17
Mentions of Hillary at #GOPdebate: Over 40.Mentions of equal pay paid leave LGBT rights or racial justice: 0. https://t.co/MOrjgg69iR,11/12/2015 0:43,971,1396,FALSE,6.64604E+17
Our veterans have done so much for us; now we need to do more for them. Read Hillary’s op-ed in the @MilitaryTimes: https://t.co/a5i6IYOlGh,11/11/2015 23:11,362,623,FALSE,6.64581E+17
“To all our veterans and the men and women now serving: You represent the very best that our country has to offer.”https://t.co/qIqdJGHwKX,11/11/2015 21:18,639,1097,FALSE,6.64553E+17
What those who served and sacrificed want you to know this Veterans Day: https://t.co/TWlmE1BQnj,11/11/2015 20:16,202,409,FALSE,6.64537E+17
La idea de que vamos a deportar a 11 milliones de personas es absurda inhumana y va en contra de nuestros valores. De ninguna manera Trump.,11/11/2015 19:09,446,563,FALSE,6.6452E+17
The idea of tracking down and deporting 11 million people is absurd inhumane and un-American. No Trump. -H https://t.co/uZyqAWXUdh,11/11/2015 18:38,1354,2107,FALSE,6.64513E+17
"And if anything's clear from last night's #GOPdebate: ""They don't have a plan—they just hate mine."" @Lin_Manuel  https://t.co/VMicarTaO3",11/11/2015 17:41,1300,2370,FALSE,6.64498E+17
On Veterans Day to all who have served—you deserve our gratitude respect and the best care and benefits in the world. -H,11/11/2015 15:23,880,1509,FALSE,6.64463E+17
"The ""winners"" from last night's #GOPDebate: https://t.co/dH8dKopxbZ https://t.co/vMs8b3O5vG",11/11/2015 13:50,335,549,FALSE,6.6444E+17
If you're proud to be a Democrat after watching tonight's #GOPdebate add your name here: https://t.co/gcsfX41UyE,11/11/2015 4:22,457,1526,FALSE,6.64297E+17
#GOPdebate https://t.co/vqbB3Tpf5r,11/11/2015 4:17,2956,5357,FALSE,6.64296E+17
Times Republicans offered helpful ideas for the middle class: 0. Times Republicans attacked Hillary: We lost count. #GOPdebate,11/11/2015 4:13,1105,2448,FALSE,6.64295E+17
Newsflash: You don’t have to be a scientist to know that climate change is real and act to combat it. #GOPdebate,11/11/2015 4:05,960,2103,FALSE,6.64293E+17
Yep—Hillary’s resume is full of accomplishments. #GOPdebate https://t.co/QSyZ6fTRWm,11/11/2015 4:03,619,1266,FALSE,6.64292E+17
It’s not the big banks that need relief from Washington—it’s small banks and small businesses. #GOPdebate,11/11/2015 3:46,356,779,FALSE,6.64288E+17
Ningún candidato en el escenario apoya una reforma migratoría con un camino a la ciudadanía. Ninguno. #GOPdebate,11/11/2015 3:40,236,385,FALSE,6.64287E+17
Apoyar a las familias incluye la baja de maternidad pagada aumentar el salario mínimo y acceso a guarderías infantiles. #GOPdebate,11/11/2015 3:19,210,346,FALSE,6.64281E+17
The @CFPB protects borrowers from unfair and deceptive Wall Street practices. Attacks against it are unfounded and outrageous.,11/11/2015 3:14,269,493,FALSE,6.6428E+17
What’s really pro-family: Supporting equal pay paid leave affordable child care and Planned Parenthood. #GOPdebate,11/11/2015 3:11,1238,2174,FALSE,6.64279E+17
"These candidates don't seem to mind a ""big government"" when it's politicians interfering in women's personal health decisions. #GOPdebate",11/11/2015 3:05,1600,3114,FALSE,6.64278E+17
#GOPdebate translation: Doubling down on trickle-down economics. America needs an economy that works for everyone.,11/11/2015 3:00,343,656,FALSE,6.64276E+17
Hillary’s dad prepared thousands of sailors during WWII—after he died Hillary received letters from men he trained.https://t.co/zZUfzdNNxX,11/10/2015 22:52,300,607,FALSE,6.64214E+17
Celebrating 240 years of @USMC service and sacrifice from Tun Tavern to Helmand. Happy birthday Marines!,11/10/2015 22:20,199,414,FALSE,6.64206E+17
Hillary’s veterans plan will “ensure access to timely high quality health care and modernize veterans’ benefits.” https://t.co/3GLLKmyU86,11/10/2015 21:30,166,269,FALSE,6.64193E+17
Vets deserve better. My plan will address issues like this by upgrading VA technology &amp; requiring accountability. https://t.co/m3Zok741f1 -H,11/10/2015 20:15,219,308,FALSE,6.64175E+17
La Corte del 5to Circuito se equivocó. La Corte Suprema tiene que validar a DACA/DAPA para que millones de familias puedan vivir sin miedo.,11/10/2015 19:39,151,211,FALSE,6.64166E+17
The 5th Circuit is wrong on immigration. SCOTUS should uphold DACA/DAPA so millions of families can stop living in fear. -H,11/10/2015 18:46,320,461,FALSE,6.64152E+17
Happy Diwali! Wishing a bright year ahead to all celebrating the Festival of Lights.,11/10/2015 16:03,565,988,FALSE,6.64111E+17
“The future that scientists have warned us about has arrived.” —Hillary to @LCVotershttps://t.co/kuBWhdPNoF,11/10/2015 15:01,382,640,FALSE,6.64096E+17
Fast-food home care child care workers: Your advocacy is changing our country for the better. #Fightfor15 -H,11/10/2015 13:21,589,963,FALSE,6.6407E+17
America must lead the world in developing and deploying new clean energy sources that will power our economy.,11/10/2015 3:11,476,1081,FALSE,6.63917E+17
2015 is on track to be the hottest year on record. Climate change is not only real it's already present.,11/10/2015 2:47,1010,2119,FALSE,6.63911E+17
This ice cream shop named a sundae after Hillary Clinton. But that’s only part of the story. https://t.co/Hp2Qa3AXQA,11/10/2015 1:58,227,497,FALSE,6.63899E+17
"Why are you running for president?""Because I want to help little kids.https://t.co/r3ZKOxoPnZ",11/10/2015 0:46,618,1413,FALSE,6.6388E+17
“When things get tough Hillary does not back down.” —@repjohnlewis https://t.co/6jqrRIvBC4,11/9/2015 23:25,352,730,FALSE,6.6386E+17
“When it comes to fighting the climate crisis the stakes couldn’t be higher.” —@LCVoters https://t.co/ngjjNRPMkX https://t.co/2zONDStLVv,11/9/2015 20:36,424,726,FALSE,6.63818E+17
Yet another Republican refuses to make it easier to vote. What part of democracy are they so afraid of? -H https://t.co/P4Y4VHr6nS,11/9/2015 19:59,1486,1841,FALSE,6.63808E+17
Women shouldn’t make less than men in 2015. Period. https://t.co/NUbM0Fa2eV,11/9/2015 13:05,892,1609,FALSE,6.63704E+17
What would it mean to have a former secretary of state in the White House? This. https://t.co/G1zjo2uRQd,11/9/2015 4:10,405,834,FALSE,6.63569E+17
Today marks one year from the presidential election. Here’s what’s at stake in one terrifying flow chart: https://t.co/xsbuCQRoYT,11/9/2015 2:24,567,923,FALSE,6.63543E+17
Tune in to @newsone Monday morning at 7 ET for more from Hillary’s South Carolina town hall with @rolandsmartin: https://t.co/QMZg1jq6fN,11/9/2015 1:16,180,342,FALSE,6.63525E+17
We quantified Hillary’s career—take a look at the numbers. https://t.co/pgyGWnDn08,11/8/2015 23:45,507,872,FALSE,6.63503E+17
“This has to end.” Hillary on gun violence at the First in the South Democratic Candidates Forum.https://t.co/OrbVa5rXio,11/8/2015 22:13,582,1174,FALSE,6.6348E+17
Ten women senators say why they’re supporting one of their own: https://t.co/RhDqFmFGIo https://t.co/X0zdOBHBcl,11/8/2015 16:26,469,805,FALSE,6.63392E+17
A young man asked Hillary: What did you learn from @GirlScouts that you would use to be a successful president?https://t.co/4fJOJveiMh,11/8/2015 14:48,530,1185,FALSE,6.63367E+17
“I helped launch African Americans for Hillary. This is my story.” -@KarenCivil https://t.co/vy2mwYEGt2,11/7/2015 20:55,279,675,FALSE,6.63098E+17
“It’s hard for me to understand why the suspension and expulsion rate is so much higher for black kids.” —Hillaryhttps://t.co/RldOVxhayk,11/7/2015 19:34,617,1037,FALSE,6.63077E+17
Watch live: Hillary joins @RolandMartin for the @NewsOne Town Hall in South Carolina #NewsOneNow → https://t.co/lADpr4Ccts,11/7/2015 18:23,214,393,FALSE,6.63059E+17
Follow @HillaryforSC for updates on Hillary’s trip to the Palmetto State and today’s @newsone town hall: https://t.co/lADpr4kBBU #HRCinSC,11/7/2015 16:30,181,363,FALSE,6.63031E+17
Hillary Clinton sat down with the mothers of Eric Garner and Dontre Hamilton—here’s what they talked about: https://t.co/z3zPRwwoAN,11/7/2015 14:38,442,800,FALSE,6.63003E+17
Si tuviera que aprender un idioma Hillary dijo que sería el idioma de Gabriel García Márquez. #DemForum,11/7/2015 3:00,719,965,FALSE,6.62827E+17
If you stand for equal rights if you stand against discrimination you don't just do it once—you've got to keep fighting. —Hillary,11/7/2015 2:42,2008,3496,FALSE,6.62822E+17
"On foreign policy the use of force ""should always be the last resort—not the first choice."" —Hillary",11/7/2015 2:38,507,1058,FALSE,6.62821E+17
We can't wait any longer to act on gun violence prevention. #DemForum,11/7/2015 2:32,712,1511,FALSE,6.6282E+17
It is hard to understand why the suspension and expulsion rate is so much higher for black kids than for white kids. —Hillary,11/7/2015 2:28,659,1235,FALSE,6.62819E+17
Anybody who thinks that they can influence what I will do doesn't know me very well. —Hillary,11/7/2015 2:19,675,1307,FALSE,6.62817E+17
Pres. Obama doesn't get the credit he deserves for the job he's done...I want to build on that progress—but I want to go further. —Hillary,11/7/2015 2:15,1285,2670,FALSE,6.62816E+17
I have been committed to and working on issues that I think are important...in particular to people who are marginalized. —Hillary,11/7/2015 2:14,408,853,FALSE,6.62815E+17
Watch now: Hillary joins @maddow at the #FirstintheSouth Democratic Candidates Forum in Rock Hill SC → https://t.co/68f9wJQYiy,11/7/2015 2:10,168,369,FALSE,6.62814E+17
Our favorites from the Internet this week. https://t.co/kn0TXo2T20,11/7/2015 0:29,161,360,FALSE,6.62789E+17
#FF @HillaryforSC for tonight’s Democratic candidate forum with @maddow. Great weekend ahead in the Palmetto State! 🌴#HRCinSC,11/6/2015 22:47,196,391,FALSE,6.62763E+17
Hillary on criminal justice reform and more in @EBONYMag: https://t.co/QBAD1iIrqf https://t.co/nvzE5dmYSY,11/6/2015 21:40,459,685,FALSE,6.62747E+17
The right call. Now it's time to make America a clean energy superpower. -H https://t.co/d6kSvldOLI,11/6/2015 20:17,666,1104,FALSE,6.62726E+17
.@MikeyLikesItNY helps people with criminal records find jobs one scoop at a time. https://t.co/gHAs0Etddn,11/6/2015 19:37,162,331,FALSE,6.62716E+17
Hillary is ready to be president. Want to help make it happen? Apply to be a Hillary for America intern: https://t.co/iSbArYiedG,11/6/2015 16:20,280,702,FALSE,6.62666E+17
What do you call the male spouse of a female president? Hillary and @JimmyKimmel have some ideas.https://t.co/QU0THUPn90,11/6/2015 15:15,505,964,FALSE,6.62649E+17
Hillary’s spent 40 years in public service and the numbers speak for themselves. https://t.co/tsj4DYQ4It,11/6/2015 13:10,396,893,FALSE,6.62618E+17
Today on @Snapchat: 10 little girls who are ready for the first woman president. Follow us! 👻 hillaryclinton https://t.co/TJmcOnY89w,11/6/2015 3:36,446,1106,FALSE,6.62474E+17
Backstage at @JimmyKimmelLive—tune in tonight! https://t.co/39BrorRCE2,11/6/2015 2:59,346,1193,FALSE,6.62464E+17
#TBT to the time Hillary had a @DollyParton-themed birthday party in 1995. 🎤 https://t.co/f4NZVUJGc3,11/6/2015 1:46,805,2426,FALSE,6.62446E+17
Working hand in hand with tribal nations the US government can help ensure the strength of Native communities. https://t.co/GjxVAqV0Kb,11/5/2015 23:52,354,670,FALSE,6.62417E+17
50 years ago @repjohnlewis marched—and bled—for the right to vote. His message today: “We must use the vote.”https://t.co/NoNHImLS51,11/5/2015 21:27,886,1076,FALSE,6.62381E+17
Malala is brave inspiring—and really onto something here. https://t.co/c3dWxopG7B (via @EmWatson) https://t.co/Zqxxn9sAhx,11/5/2015 20:11,1052,2096,FALSE,6.62362E+17
Our criminal justice system is broken. Here are 3 things we can do to start fixing it: https://t.co/H2WHRkOrFy https://t.co/NdgnofiDu0,11/5/2015 18:42,624,868,FALSE,6.62339E+17
Meet Olivia the 12-year-old feminist who wrote Hillary this letter: https://t.co/1PLC2hrymq https://t.co/STEECewzkM,11/5/2015 16:49,706,1951,FALSE,6.62311E+17
We can't sit by while more people die. It's time to stand up to the NRA once and for all. https://t.co/jse2vAytjl,11/5/2015 13:03,1046,1634,FALSE,6.62254E+17
A 10% price reduction is insulting. As I've said before the FDA and FTC need to step in to protect consumers. https://t.co/guopHDGOBz -H,11/5/2015 2:25,396,720,FALSE,6.62093E+17
Guilty as charged. 🍕 https://t.co/qnKHHsAUE2,11/5/2015 0:54,1381,2220,FALSE,6.6207E+17
We should not put 650000+ promising young people at risk for deportation. Sen. Rubio is wrong on this. -H https://t.co/763Ok5xBtS,11/5/2015 0:02,783,1165,FALSE,6.62057E+17
Hillary’s answer shows *exactly* what it would mean to have a former secretary of state in the Oval Office. https://t.co/tWkN1ablD9,11/4/2015 21:29,317,603,FALSE,6.62019E+17
In 1976 @BarbaraJWalters became the first woman co-anchor on a major network. https://t.co/w6F7J3FZYs,11/4/2015 20:41,607,1340,FALSE,6.62007E+17
Racial profiling is demeaning wrong and unconstitutional. It's time to put that practice behind us.,11/4/2015 15:03,846,1801,FALSE,6.61922E+17
Everyone deserves full and equal protection under the law. This is a reminder of the work still left to do.  https://t.co/r68QAHxxPT,11/4/2015 13:06,797,1274,FALSE,6.61892E+17
Congrats @simone_biles the most decorated woman gymnast of all time! Can’t wait to watch your next winning routine. https://t.co/XotGpSOq6P,11/4/2015 1:46,664,1726,FALSE,6.61721E+17
Hillary's gun violence prevention plan supports legislation to stop convicted stalkers from possessing guns. https://t.co/qUX5t1k8OY,11/3/2015 23:24,417,732,FALSE,6.61686E+17
Federal law doesn't prohibit convicted stalkers from purchasing or possessing guns. https://t.co/2tONgsL1Ti https://t.co/0vfxhMfaLe,11/3/2015 23:18,1273,1506,FALSE,6.61684E+17
Our criminal justice system is in crisis—but we can start changing that now. https://t.co/gdBkpPjBEZ https://t.co/L54c868qHl,11/3/2015 20:52,423,749,FALSE,6.61647E+17
.@GregAbbott_TX is right about one thing: equality is one of Hillary's values. Houston—vote #YesOnProp1 today. https://t.co/AI0IWnqhB7,11/3/2015 19:28,789,1150,FALSE,6.61626E+17
When unions are strong America is strong. Thank you @AFSCME. https://t.co/wWVOq9WEZe,11/3/2015 18:27,492,834,FALSE,6.61611E+17
Voting is one of our most important and sacred rights. If there's an election near you today make your voice heard—go vote! -H,11/3/2015 16:38,1271,1861,FALSE,6.61583E+17
A 12-year-old feminist named Olivia wrote Hillary this brave heartwarming letter. Olivia 2040 anybody? https://t.co/5ZEKdOpTrQ,11/3/2015 15:52,1350,3840,FALSE,6.61572E+17
Watch our new ad—why Hillary is working to prevent gun violence:https://t.co/S7RuSmwzfi,11/3/2015 13:05,574,959,FALSE,6.6153E+17
While in Chicago discussing the way forward another child dies from gun violence just miles away. Devastating. https://t.co/3mXyMSTsxk -H,11/3/2015 4:58,579,623,FALSE,6.61407E+17
Republicans continue to play politics with families who want to contribute to our economy. Eso no es liderazgo. https://t.co/tl55HEIWwR,11/3/2015 0:42,424,563,FALSE,6.61343E+17
Grateful to spend time today with mothers who have lost a child to violence and turned their grief into a national call to action. -H,11/3/2015 0:05,542,1316,FALSE,6.61333E+17
Their faces say it all. https://t.co/vB2FrSHgDJ,11/2/2015 23:23,225,429,FALSE,6.61323E+17
The top 25 hedge fund managers make more than all kindergarten teachers in the US—combined. We need to fix that. https://t.co/zTkCxPUd46,11/2/2015 20:50,641,804,FALSE,6.61284E+17
“We need to end private prisons and detention centers once and for all.” —Hillary in Atlanta https://t.co/f6S3zQ3CFQ,11/2/2015 18:34,723,1375,FALSE,6.6125E+17
On the day of the first Democratic debate Hillary’s granddaughter Charlotte had a big surprise for her.https://t.co/yxRM6gcTnJ,11/2/2015 17:19,400,989,FALSE,6.61231E+17
¡Feliz Día de los Muertos! Text LATINOS to 47246 to join Latinos for Hillary. https://t.co/kC56iMB4nn,11/2/2015 14:55,397,702,FALSE,6.61195E+17
More than 1 in 100 American adults is behind bars. Here's how we can start fixing that. https://t.co/Qdz9h116G3,11/2/2015 0:49,389,558,FALSE,6.60982E+17
I support Hillary because Hillary supports me. @OITNB’s @UzoAduba &amp; Dascha Polanco are on Team Hillary.https://t.co/wauAhWHLnJ,11/1/2015 23:33,764,1632,FALSE,6.60963E+17
An inside look at an issue that will shape our economy for years to come (yeah it’s that important). https://t.co/88VTl6B8ec,11/1/2015 20:55,268,381,FALSE,6.60923E+17
While Republicans swapped out-of-touch ideas at the #GOPdebate Hillary was live-texting her reactions. https://t.co/OFyM5HEYbZ,11/1/2015 19:04,298,667,FALSE,6.60895E+17
Top CEOs earn 300 times more than the typical American worker. That's wrong.https://t.co/SUFDsLTG3m,11/1/2015 17:23,573,915,FALSE,6.6087E+17
Thank you for the support @BilldeBlasio. https://t.co/ylEKVsIpnx,11/1/2015 16:12,519,1205,FALSE,6.60852E+17
“I can't stop asking myself once again: Where does my community go from here?” -@claynmiddleton https://t.co/eakToXxU9h,11/1/2015 14:50,208,361,FALSE,6.60831E+17
Happy Halloween! 🎃 https://t.co/kjfUE0YO8U,11/1/2015 1:18,958,4073,FALSE,6.60627E+17
More lives lost. We need sensible gun violence prevention measures and we need them now. https://t.co/uwcYLj1IRi,10/31/2015 23:57,919,1563,FALSE,6.60607E+17
Republican debate-speak decoded. https://t.co/vQwkoDt11x,10/31/2015 18:07,230,410,FALSE,6.60518E+17
Too often women still make less on the dollar than men. It's time for equal pay now.https://t.co/5HdYQXtQE2,10/31/2015 16:11,665,1252,FALSE,6.60489E+17
Rated “O” for out of touch and out of date: The Zombie Policies. https://t.co/gso2dmzlq1,10/31/2015 14:08,1245,1871,FALSE,6.60458E+17
Glad to see @USArmy knocking down more barriers to women serving on the front lines. https://t.co/SPbcZxcmG6,10/30/2015 23:11,372,658,FALSE,6.60233E+17
Add your name for the chance to party with Hillary at @xtina's house in Los Angeles! https://t.co/XVf5cqQxpl https://t.co/PBY52r7Xpo,10/30/2015 21:54,461,807,FALSE,6.60213E+17
"No pagarle lo mismo a las campeonas del mundo de fútbol es más injusto que ganar el mundial con ""la mano de Díos."" https://t.co/TWmzEETe7v",10/30/2015 21:10,700,679,FALSE,6.60202E+17
Race still plays a role in who gets ahead and who gets held back. Hillary will fight to change that. Join her: https://t.co/eG2ciTEQ4K,10/30/2015 20:19,322,617,FALSE,6.60189E+17
"Hillary calls to ""ban the box"": ""People who have paid their debt to society need to be able to find jobs not just closed doors and hearts.""",10/30/2015 19:42,484,940,FALSE,6.6018E+17
I’m pledging to eliminate the disparity in sentencing between crack and cocaine which disproportionately impacts African Americans.,10/30/2015 19:40,473,812,FALSE,6.60179E+17
We need to end private prisons. Protecting public safety...should never be outsourced or left to unaccountable corporations. —Hillary,10/30/2015 19:39,775,1289,FALSE,6.60179E+17
We have to end the era of mass incarceration. —Hillary,10/30/2015 19:38,493,869,FALSE,6.60179E+17
Racial profiling...is wrong demeaning doesn’t keep us safe or help solve crimes—it’s time to put that practice behind us. —Hillary,10/30/2015 19:37,550,945,FALSE,6.60179E+17
Happening now: Hillary kicks off African Americans for Hillary with @repjohnlewis in Atlanta! Watch → https://t.co/HZ1LppKszD,10/30/2015 19:15,197,293,FALSE,6.60173E+17
It's intolerable that black children in our country feel unsafe in their own skin. A powerful reminder: https://t.co/afY33gjdsx -H,10/30/2015 18:12,909,1144,FALSE,6.60157E+17
Whether you're a teacher an executive or a world-champion soccer player you deserve equal pay. Red card GOP. https://t.co/TWmzEETe7v,10/30/2015 13:35,2009,3668,FALSE,6.60088E+17
40 million Americans have student debt. We need to make college affordable once and for all. https://t.co/Hl7pGiZ4iQ,10/30/2015 12:06,831,1781,FALSE,6.60065E+17
We can’t afford to have a Republican in the White House. If you're with Hillary add your name: https://t.co/3AOKQEfdIA,10/30/2015 1:12,490,1200,FALSE,6.59901E+17
An estimated 1.5 million black men are missing from their communities because of incarceration and premature death. https://t.co/cCSANbV4X1,10/29/2015 23:54,1472,2250,FALSE,6.59881E+17
Everyone who works hard and does their part should see that work reflected in a rising paycheck.,10/29/2015 20:23,713,1571,FALSE,6.59828E+17
Texts from Hillary #GOPdebate edition. https://t.co/KT21PtrHVP,10/29/2015 19:12,230,444,FALSE,6.5981E+17
No one should face discrimination for who they are or who they love—I support efforts for equality in Houston &amp; beyond. #HERO #YesOnProp1 -H,10/29/2015 17:32,1689,2597,FALSE,6.59785E+17
"Why are @OITNB’s @UzoAduba &amp; Dascha Polanco on Team Hillary? ""She cares about the things that are important to us.""https://t.co/uKBY0c0NDg",10/29/2015 16:24,471,920,FALSE,6.59768E+17
Do you think that when you’re president you’ll be paid as much as a man?https://t.co/2uQMq2v5ev,10/29/2015 12:12,2211,3696,FALSE,6.59704E+17
Tonight's #GOPDebate made it clear: We cannot afford a Republican in the White House. Get your free sticker: https://t.co/o662Sz9ACJ,10/29/2015 2:24,1059,2193,FALSE,6.59556E+17
#GOPdebate https://t.co/rBT90JvCmM,10/29/2015 2:20,12318,16118,FALSE,6.59555E+17
Will repeat this as often as needed: Women—not the politicians on stage—should make decisions about their own health. #GOPdebate,10/29/2015 2:14,3895,7066,FALSE,6.59554E+17
Republicans are looking out for the wealthy and well-connected. Hillary is looking out for us. #GOPdebatehttps://t.co/zTkCxPCBFw,10/29/2015 2:01,460,969,FALSE,6.59551E+17
Republicans are refusing to act on climate change. Hillary has a plan to take it on. https://t.co/Jb7DXwL9WS https://t.co/YbSmmW8mW6,10/29/2015 1:57,587,1105,FALSE,6.5955E+17
We can't wait any longer to keep our communities safe. We need to act on gun violence prevention. https://t.co/37QVIbRnpd #GOPdebate,10/29/2015 1:51,666,1288,FALSE,6.59548E+17
There is no place in America for second-class citizenship. We can't wait any longer for comprehensive immigration reform. #GOPdebate,10/29/2015 1:46,667,1343,FALSE,6.59547E+17
Commercial break: While Republicans work for those at the top Hillary is going to bat for middle-class Americans.https://t.co/TrYTnwSmWu,10/29/2015 1:42,444,846,FALSE,6.59546E+17
We need to fight for policies that break down barriers to good jobs and help balance work and family: equal pay child care and paid leave.,10/29/2015 1:30,663,1259,FALSE,6.59543E+17
Commercial break: Hillary wants to make college affordable for every American. Republicans? #GOPdebatehttps://t.co/f5iUYZ8Ysp,10/29/2015 1:19,476,789,FALSE,6.5954E+17
Every woman deserves equal pay. Period. https://t.co/F5uzo79moY #GOPdebate,10/29/2015 1:17,1050,1836,FALSE,6.59539E+17
Las mujeres deberían de ganar lo mismo por hacer el mismo trabajo que los hombres. Punto. #GOPdebate,10/29/2015 1:13,595,773,FALSE,6.59539E+17
Here's what we can't afford: A Republican in the White House. https://t.co/d5zyMz7NgY #GOPdebate,10/29/2015 1:11,745,1384,FALSE,6.59538E+17
For people who claim to hate big government Republicans love using it to try and make health care decisions for women. #GOPdebate,10/29/2015 1:08,3239,4921,FALSE,6.59537E+17
Which GOP candidate would you want to see Hillary take on in a debate? Cast your vote! https://t.co/IAf9qEWt7g https://t.co/LdvZ4HytVS,10/28/2015 21:58,223,408,FALSE,6.5949E+17
.@clairecmc on what a GOP president means for women: “June Cleaver? Would people get that?” https://t.co/sYWtTuHgGf https://t.co/1Z34B6koES,10/28/2015 19:43,220,471,FALSE,6.59456E+17
We need to reauthorize the Export-Import Bank and help American businesses stay in business.,10/28/2015 18:29,186,445,FALSE,6.59437E+17
If you're looking for someone to say what is wrong with America I'm not your candidate. I think there is more right than wrong. —Hillary,10/28/2015 17:44,690,1530,FALSE,6.59426E+17
Paid family leave isn't just good for women. —Hillary at #PoliticsAndEggs,10/28/2015 17:31,307,747,FALSE,6.59422E+17
".@StephenAtHome on ""Hillary for Halloween"" costume ideas: Dress up however you want but stay for 11 hours.https://t.co/scXyiutlaE",10/28/2015 16:45,406,856,FALSE,6.59411E+17
That feeling when you picked *just* the right outfit. https://t.co/cOdpX0rzDU,10/28/2015 15:52,555,1756,FALSE,6.59397E+17
".@StephenAtHome: ""I was playing a character who did not care for you.""Hillary: ""I can say it now—it was mutual.""https://t.co/RP8cPdEoh3",10/28/2015 12:21,535,1340,FALSE,6.59344E+17
Don’t miss Hillary’s first meeting with the real @stephenathome tonight on @colbertlateshow! https://t.co/cCUqPSpPU7,10/28/2015 2:02,541,1666,FALSE,6.59188E+17
Some of America's most powerful women tell us why they support Hillary: https://t.co/6jEh4h6odZ https://t.co/a87Gq7tYhY,10/27/2015 23:46,735,1293,FALSE,6.59154E+17
Cosign @POTUS. https://t.co/NEBLEl7hkt,10/27/2015 22:35,3963,5959,FALSE,6.59136E+17
No hay ninguna excusa para usar violencia en nuestras escuelas. Punto. #AssaultAtSpringValleyHigh https://t.co/vIuWOAPFi2,10/27/2015 21:32,446,621,FALSE,6.5912E+17
“Strong women help create strong families!” Read @katyperry’s note for Hillary's birthday: https://t.co/657n4LeA36 https://t.co/N78xLo4OfZ,10/27/2015 20:43,647,1498,FALSE,6.59108E+17
Humorous! https://t.co/3zbyqTIn0O,10/27/2015 19:34,2019,3124,FALSE,6.59091E+17
There is no excuse for violence inside a school. The #AssaultAtSpringValleyHigh is unacceptable—schools should be safe places. -H,10/27/2015 17:03,4798,5496,FALSE,6.59053E+17
Hillary has a plan to make affordable childcare a reality—and this supporter in Alexandria Virginia knows it.https://t.co/BorYwrNJCv,10/27/2015 16:01,462,852,FALSE,6.59037E+17
Giving students a world class education also means making sure adjunct faculty are paid fairly. #CampusEquityWeek https://t.co/jRsMhHWeRg,10/27/2015 12:15,996,1251,FALSE,6.5898E+17
